uid,sx,sy,sz,nx,ny,nz,iso,aniso,fov,dtype,cluster,label
118qqvae,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
cw9yil8s,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
a3idy3c7,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
rm6j8y6r,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
h05hhiwf,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
d7yxw1tb,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
rwr965r9,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
6khub2rt,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
soyg9zqy,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
ahulwjti,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
qwnrhzn4,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
kgeuidji,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
pnf8f3gr,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
94sz2kuu,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
oyc3rwqm,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
mu7jae58,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
huxg2myr,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
06nkwfg3,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
mwu4cfil,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
kjxjq5nv,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
8oga0x7z,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
cgdc5tao,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
1cjfx5li,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
kwe4bx4l,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
r9tjq8zg,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
vwwusxlm,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
t2pnjka3,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
4mqa78ra,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
pkianouo,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
f0onjpi1,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
63yk03o4,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
gkwwjwga,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
btgdjz0i,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
frml29q2,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
l48c1cqg,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
433e1i1p,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
0bq1s9ry,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
llwb7sjw,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
h55hewlg,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
je2ab2rv,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
ndfdw79w,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
cxz2ei92,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
12pgyme6,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
rpkzggm0,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
j36tcfkj,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
nawnga41,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
izxtnsrt,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
wlxdsc4e,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
5hrdu4xs,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
zjnvc7hr,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
6c2cu7on,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
z3jbck88,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
d0tgsiwg,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
0odwmqx5,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
ggomf9pm,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
l9ln1p0v,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
uh17j8qo,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
09vs9kkh,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
4a3yjtu7,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
fbmenui3,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
do7002g3,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
yu6vk0uc,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
c1m3o55i,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
xva1nkbt,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
fshb0oqv,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
shkoecub,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
ods1eeur,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
xhw0ic1l,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
7dypmlva,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
k9w9pfb3,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
hn14eb87,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
53ayeqah,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
thsjr0fz,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
auxbgk2w,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
bxanj4x5,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
a5xin9dl,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
5tgsq7ai,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
tmofmmwi,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
9s3w563b,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
tkf6xdn8,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
wwiif86l,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
thet25lz,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
se99f77l,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
u8el5015,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
oop767j2,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
dg1wjuii,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
ymyrsvzn,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
4regb1aj,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
o091c795,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
rlqiob0n,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
lw0vs52s,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
q3b9so0u,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
swbkok3q,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
pwbsf3q0,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
e27zeoqg,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
vzhqjy62,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
zeeqnsn2,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
s8nn16ux,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
f5gzpl1q,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
weehwjq4,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
ta5ivroc,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
vitwu3bf,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
xb4y4k7b,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
pgyvyv2g,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
qu7dknnc,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
ptkezjss,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
zwd0w9ry,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
79kvls9m,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
euswrgvz,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
9aawe429,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
omuwahk2,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
lslaym0w,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
bglmy62x,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
rw6tm2o0,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
4k0lthy2,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
5m8kb9w4,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
uov51zlb,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
oriq8hke,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
226parsg,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
70s1f537,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
ye0qzsa7,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
yvdqbsxl,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
ul6lgjlp,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
efjawshm,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
lfzkicwm,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
peqydbpg,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
vv4zwl3z,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
yt91qe37,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
qqyzqii4,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
w6ozx25q,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
brmqg1ve,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
d32lx2to,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
owt9nm3v,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
2p2tixc7,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
urvqt3g8,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
cd31nrxd,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
356wafft,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
ouhylu6k,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
7p9mda9o,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
ekntbz3m,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
55izolnn,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
txrgn74f,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
9yecazrp,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
9dxoq2vp,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
gstqmgvu,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
4isotn9u,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
zeryf099,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
2qc6dr08,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
cw2lbm2q,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
sq0p82kb,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
700ucrgb,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
93wkcs4k,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
ek4aegvf,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
q3jzr25m,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
df7fr91i,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
pwh0mx1e,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
gok01tnz,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
rf5a7qy8,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
yb7w8p74,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
mjdxo100,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
vhmygty3,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
addqhkga,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
d7x48wze,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
4ex6u86z,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
jq7w7jp6,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
1lfc1nlc,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
8jpr7vgr,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
f1hx6zdc,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
ujq6fx7x,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
jz6us7rp,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
422ta83r,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
t8cq1xgb,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,37,3.896913210550944,1.001188674631764,380.50488805770874,uint16,2,1.0
ngz6wmdw,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,35,3.896913210550944,1.001188674631764,377.90488799413043,uint16,2,1.0
0fgzvrct,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,41,3.896913210550944,1.001188674631764,385.7048881848653,uint16,2,1.0
lt4q9bc2,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,44,3.896913210550944,1.001188674631764,389.60488828023273,uint16,2,1.0
be3yqy5f,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,47,3.896913210550944,1.001188674631764,393.50488837560016,uint16,2,1.0
u7bfxq7b,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,38,3.896913210550944,1.001188674631764,381.80488808949787,uint16,2,1.0
zegbl2qg,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,39,3.896913210550944,1.001188674631764,383.10488812128705,uint16,2,1.0
v3dr2h2p,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,41,3.896913210550944,1.001188674631764,385.7048881848653,uint16,2,0.0
39yl9ue4,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,40,3.896913210550944,1.001188674631764,384.4048881530762,uint16,2,0.0
21vmefoz,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,38,3.896913210550944,1.001188674631764,381.80488808949787,uint16,2,1.0
tp7bd4w1,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,40,3.896913210550944,1.001188674631764,384.4048881530762,uint16,2,1.0
aragdx5o,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,33,3.896913210550944,1.001188674631764,375.3048879305522,uint16,2,1.0
31yhxso7,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,43,3.896913210550944,1.001188674631764,388.3048882484436,uint16,2,1.0
vbgr8w2m,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,38,3.896913210550944,1.001188674631764,381.80488808949787,uint16,2,1.0
aietdn1t,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,48,3.896913210550944,1.001188674631764,394.80488840738934,uint16,2,1.0
h1xjg2y8,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,39,3.896913210550944,1.001188674631764,383.10488812128705,uint16,2,1.0
rgybxkpm,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,45,3.896913210550944,1.001188674631764,390.9048883120219,uint16,2,0.0
21b07g2r,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,43,3.896913210550944,1.001188674631764,388.3048882484436,uint16,2,1.0
e6zvlhyl,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,39,3.896913210550944,1.001188674631764,383.10488812128705,uint16,2,0.0
2ld05nhq,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,39,3.896913210550944,1.001188674631764,383.10488812128705,uint16,2,1.0
r6f7qnez,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,40,3.896913210550944,1.001188674631764,384.4048881530762,uint16,2,0.0
w9heyce4,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,43,3.896913210550944,1.001188674631764,388.3048882484436,uint16,2,1.0
qgm5v2ww,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,42,3.896913210550944,1.001188674631764,387.0048882166545,uint16,2,0.0
g84d4r9v,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,43,3.896913210550944,1.001188674631764,388.3048882484436,uint16,2,0.0
4k00ilu6,3.8953697681427,3.8953697681427,3.9000000953674316,128,128,46,3.896913210550944,1.001188674631764,392.20488834381104,uint16,2,0.0
